actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
157,PT07M54.00S,2,1610612764,WAS,201985,Price,A. Price,-90,37,10,Made,1,35,30,65,v,Price 10' Jump Shot (14 PTS),Made Shot,Jump Shot,0,2,144,0021201222
159,PT07M38.00S,2,1610612741,CHI,201149,Noah,J. Noah,0,0,0,,0,0,0,0,h,SUB: Boozer FOR Noah,Substitution,,0,0,145,0021201222
160,PT07M38.00S,2,1610612741,CHI,201158,Belinelli,M. Belinelli,0,0,0,,0,0,0,0,h,SUB: Hamilton FOR Belinelli,Substitution,,0,0,146,0021201222
161,PT07M38.00S,2,1610612741,CHI,1888,Hamilton,R. Hamilton,0,0,0,,0,0,0,0,h,Hamilton Backcourt Turnover (P1.T6),Turnover,Backcourt Turnover,0,0,147,0021201222
162,PT07M31.00S,2,1610612764,WAS,201985,Price,A. Price,-117,126,17,Made,1,35,32,67,v,Price 17' Jump Shot (16 PTS),Made Shot,Jump Shot,0,2,148,0021201222
163,PT07M11.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer Lost Ball Turnover (P1.T7),Turnover,Lost Ball,0,0,149,0021201222
163,PT07M11.00S,2,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,Temple STEAL (2 STL),,,0,0,150,0021201222
164,PT07M08.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer P.FOUL (P2.PN),Foul,Personal,0,0,151,0021201222
165,PT07M08.00S,2,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,35,33,68,v,Collins Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,0,0,152,0021201222
167,PT07M08.00S,2,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,35,34,69,v,Collins Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,0,0,153,0021201222
169,PT06M44.00S,2,1610612741,CHI,1888,Hamilton,R. Hamilton,222,112,25,Missed,1,0,0,0,h,MISS Hamilton 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,154,0021201222
170,PT06M40.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,0,0,0,,0,0,0,0,v,Singleton REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,155,0021201222
171,PT06M38.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,9,30,3,Missed,1,0,0,0,v,MISS Singleton 3' Layup,Missed Shot,Layup Shot,0,2,156,0021201222
172,PT06M36.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:1 Def:6),Rebound,Unknown,0,0,157,0021201222
173,PT06M31.00S,2,1610612741,CHI,1888,Hamilton,R. Hamilton,17,14,2,Made,1,37,34,71,h,Hamilton 2' Reverse Layup (2 PTS) (Robinson 2 AST),Made Shot,Reverse Layup Shot,0,2,158,0021201222
174,PT06M30.00S,2,0,,1610612741,,,0,0,0,,0,0,0,0,h,BULLS Violation: Delay of game Violation,Violation,Delay Of Game,0,0,159,0021201222
175,PT06M30.00S,2,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,37,35,72,v,Price Free Throw Technical (17 PTS),Free Throw,Free Throw Technical,0,0,160,0021201222
177,PT06M18.00S,2,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,0,0,0,v,Price Bad Pass Turnover (P1.T5),Turnover,Bad Pass,0,0,161,0021201222
177,PT06M18.00S,2,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler STEAL (1 STL),,,0,0,162,0021201222
178,PT06M12.00S,2,1610612741,CHI,101126,Robinson,N. Robinson,-182,175,25,Missed,1,0,0,0,h,MISS Robinson 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,163,0021201222
179,PT06M11.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,0,0,0,,0,0,0,0,v,Singleton REBOUND (Off:0 Def:4),Rebound,Unknown,0,0,164,0021201222
180,PT05M51.00S,2,1610612764,WAS,202066,Temple,G. Temple,-67,94,12,Missed,1,0,0,0,v,MISS Temple 12' Jump Shot,Missed Shot,Jump Shot,0,2,165,0021201222
181,PT05M50.00S,2,1610612741,CHI,201959,Gibson,T. Gibson,0,0,0,,0,0,0,0,h,Gibson REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,166,0021201222
182,PT05M36.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,-100,26,10,Missed,1,0,0,0,h,MISS Boozer 10' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,2,167,0021201222
183,PT05M34.00S,2,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,Collins REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,168,0021201222
184,PT05M26.00S,2,1610612764,WAS,201985,Price,A. Price,64,164,18,Missed,1,0,0,0,v,MISS Price 18' Jump Shot,Missed Shot,Jump Shot,0,2,169,0021201222
185,PT05M25.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:1 Def:7),Rebound,Unknown,0,0,170,0021201222
186,PT05M15.00S,2,1610612741,CHI,201959,Gibson,T. Gibson,0,17,2,Made,1,39,35,74,h,Gibson 2' Layup (2 PTS) (Butler 2 AST),Made Shot,Layup Shot,0,2,171,0021201222
187,PT05M15.00S,2,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,Temple S.FOUL (P2.T2),Foul,Shooting,0,0,172,0021201222
188,PT05M15.00S,2,0,,0,,,0,0,0,,0,0,0,0, ,Timeout: Regular,Timeout,Regular,0,0,173,0021201222
190,PT05M15.00S,2,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,SUB: Deng FOR Butler,Substitution,,0,0,174,0021201222
191,PT05M15.00S,2,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,0,0,0,v,SUB: Wall FOR Price,Substitution,,0,0,175,0021201222
192,PT05M15.00S,2,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,SUB: Seraphin FOR Collins,Substitution,,0,0,176,0021201222
193,PT05M15.00S,2,1610612741,CHI,201959,Gibson,T. Gibson,0,0,0,,0,0,0,0,h,MISS Gibson Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,177,0021201222
195,PT05M13.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,0,0,0,,0,0,0,0,v,Singleton REBOUND (Off:0 Def:5),Rebound,Unknown,0,0,178,0021201222
196,PT04M58.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,124,164,21,Missed,1,0,0,0,v,MISS Singleton 21' Jump Shot,Missed Shot,Jump Shot,0,2,179,0021201222
197,PT04M56.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:1 Def:8),Rebound,Unknown,0,0,180,0021201222
198,PT04M44.00S,2,1610612741,CHI,2736,Deng,L. Deng,174,184,25,Missed,1,0,0,0,h,MISS Deng 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,181,0021201222
199,PT04M42.00S,2,1610612764,WAS,202686,Vesely,J. Vesely,0,0,0,,0,0,0,0,v,Vesely REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,182,0021201222
200,PT04M33.00S,2,1610612764,WAS,202322,Wall,J. Wall,147,88,17,Made,1,39,37,76,v,Wall 17' Jump Shot (5 PTS),Made Shot,Jump Shot,0,2,183,0021201222
201,PT04M07.00S,2,1610612741,CHI,201959,Gibson,T. Gibson,-7,23,2,Missed,1,0,0,0,h,MISS Gibson 2' Layup,Missed Shot,Layup Shot,0,2,184,0021201222
202,PT04M05.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,10,4,1,Made,1,41,37,78,h,Boozer 1' Tip Shot (10 PTS),Made Shot,Tip Shot,0,2,186,0021201222
203,PT04M05.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:2 Def:8),Rebound,Unknown,0,0,185,0021201222
204,PT03M50.00S,2,1610612764,WAS,202686,Vesely,J. Vesely,-45,157,16,Missed,1,0,0,0,v,MISS Vesely 16' Jump Shot,Missed Shot,Jump Shot,0,2,187,0021201222
205,PT03M48.00S,2,0,,1610612741,,,0,0,0,,0,0,0,0,h,BULLS Rebound,Rebound,Unknown,0,0,188,0021201222
206,PT03M36.00S,2,1610612741,CHI,2736,Deng,L. Deng,17,19,3,Made,1,43,37,80,h,Deng 3' Layup (2 PTS) (Boozer 2 AST),Made Shot,Layup Shot,0,2,189,0021201222
207,PT03M24.00S,2,1610612764,WAS,202322,Wall,J. Wall,113,86,14,Made,1,43,39,82,v,Wall 14' Pullup Jump Shot (7 PTS),Made Shot,Pullup Jump shot,0,2,190,0021201222
208,PT03M02.00S,2,1610612741,CHI,201959,Gibson,T. Gibson,-100,26,10,Made,1,45,39,84,h,Gibson 10' Turnaround Jump Shot (4 PTS) (Robinson 3 AST),Made Shot,Turnaround Jump Shot,0,2,191,0021201222
209,PT02M51.00S,2,1610612764,WAS,202338,Seraphin,K. Seraphin,-123,45,13,Made,1,45,41,86,v,Seraphin 13' Jump Shot (2 PTS),Made Shot,Jump Shot,0,2,192,0021201222
210,PT02M29.00S,2,1610612741,CHI,101126,Robinson,N. Robinson,154,208,26,Missed,1,0,0,0,h,MISS Robinson 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,193,0021201222
211,PT02M27.00S,2,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,Temple REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,194,0021201222
212,PT02M19.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer P.FOUL (P3.PN),Foul,Personal,0,0,195,0021201222
213,PT02M19.00S,2,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Timeout: Regular (Reg.2 Short 0),Timeout,Regular,0,0,196,0021201222
215,PT02M19.00S,2,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,SUB: Mohammed FOR Boozer,Substitution,,0,0,197,0021201222
216,PT02M19.00S,2,1610612764,WAS,202698,Singleton,C. Singleton,0,0,0,,0,0,0,0,v,SUB: Price FOR Singleton,Substitution,,0,0,198,0021201222
217,PT02M19.00S,2,1610612764,WAS,202686,Vesely,J. Vesely,0,0,0,,0,0,0,0,v,SUB: Booker FOR Vesely,Substitution,,0,0,199,0021201222
218,PT02M19.00S,2,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,45,42,87,v,Seraphin Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0,200,0021201222
220,PT02M19.00S,2,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,45,43,88,v,Seraphin Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,0,0,201,0021201222
222,PT02M08.00S,2,1610612741,CHI,101126,Robinson,N. Robinson,152,205,26,Made,1,48,43,91,h,Robinson 26' 3PT Jump Shot (3 PTS) (Deng 3 AST),Made Shot,Jump Shot,0,3,202,0021201222
223,PT01M52.00S,2,1610612764,WAS,201985,Price,A. Price,234,30,24,Missed,1,0,0,0,v,MISS Price 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,203,0021201222
224,PT01M50.00S,2,1610612741,CHI,2736,Deng,L. Deng,0,0,0,,0,0,0,0,h,Deng REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,204,0021201222
226,PT01M35.00S,2,1610612741,CHI,1737,Mohammed,N. Mohammed,6,9,1,Made,1,50,43,93,h,Mohammed 1' Layup (11 PTS) (Deng 4 AST),Made Shot,Layup Shot,0,2,205,0021201222
227,PT01M19.00S,2,1610612764,WAS,202338,Seraphin,K. Seraphin,-5,173,17,Missed,1,0,0,0,v,MISS Seraphin 17' Jump Shot,Missed Shot,Jump Shot,0,2,206,0021201222
228,PT01M17.00S,2,1610612741,CHI,201959,Gibson,T. Gibson,0,0,0,,0,0,0,0,h,Gibson REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,207,0021201222
229,PT00M59.80S,2,1610612741,CHI,1737,Mohammed,N. Mohammed,13,22,3,Missed,1,0,0,0,h,MISS Mohammed 3' Layup,Missed Shot,Layup Shot,0,2,208,0021201222
230,PT00M57.90S,2,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,0,0,0,v,Seraphin REBOUND (Off:0 Def:4),Rebound,Unknown,0,0,209,0021201222
231,PT00M51.50S,2,1610612764,WAS,202344,Booker,T. Booker,7,14,2,Made,1,50,45,95,v,Booker 2' Layup (8 PTS) (Temple 4 AST),Made Shot,Layup Shot,0,2,210,0021201222
232,PT00M36.90S,2,1610612741,CHI,2736,Deng,L. Deng,95,131,16,Missed,1,0,0,0,h,MISS Deng 16' Jump Shot,Missed Shot,Jump Shot,0,2,211,0021201222
233,PT00M35.50S,2,1610612764,WAS,202344,Booker,T. Booker,0,0,0,,0,0,0,0,v,Booker REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,212,0021201222
234,PT00M28.40S,2,1610612764,WAS,202322,Wall,J. Wall,121,104,16,Made,1,50,47,97,v,Wall 16' Jump Shot (9 PTS),Made Shot,Jump Shot,0,2,213,0021201222
235,PT00M08.80S,2,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,0,0,0,v,Price Personal Take Foul (P1.T3),Foul,Personal Take,0,0,214,0021201222
236,PT00M08.80S,2,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,SUB: Martin FOR Temple,Substitution,,0,0,215,0021201222
237,PT00M03.80S,2,1610612741,CHI,1737,Mohammed,N. Mohammed,-19,14,2,Made,1,52,47,99,h,Mohammed 2' Layup (13 PTS) (Hamilton 1 AST),Made Shot,Layup Shot,0,2,216,0021201222
238,PT00M00.00S,2,1610612764,WAS,202322,Wall,J. Wall,99,143,17,Missed,1,0,0,0,v,MISS Wall 17' Jump Shot,Missed Shot,Jump Shot,0,2,217,0021201222
239,PT00M00.00S,2,0,,0,,,0,0,0,,0,52,47,99, ,End of 2nd Period (9:00 PM EST),period,end,0,0,219,0021201222
240,PT00M00.00S,2,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Rebound,Rebound,Unknown,0,0,218,0021201222
241,PT12M00.00S,3,0,,0,,,0,0,0,,0,52,47,99, ,Start of 3rd Period (9:16 PM EST),period,start,0,0,220,0021201222
242,PT11M44.00S,3,1610612741,CHI,2550,Hinrich,K. Hinrich,0,0,0,,0,0,0,0,h,Hinrich S.FOUL (P3.T1),Foul,Shooting,0,0,221,0021201222
243,PT11M44.00S,3,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,0,0,0,v,MISS Wall Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,222,0021201222
244,PT11M44.00S,3,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Rebound,Rebound,Normal Rebound,0,0,223,0021201222
245,PT11M44.00S,3,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,52,48,100,v,Wall Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,0,0,224,0021201222
247,PT11M29.00S,3,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed OFF.Foul (P4),Foul,Offensive,0,0,225,0021201222
248,PT11M29.00S,3,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,0,0,0,h,Mohammed Foul Turnover (P2.T8),Turnover,Foul,0,0,226,0021201222
249,PT11M17.00S,3,1610612764,WAS,2215,Collins,J. Collins,61,167,18,Missed,1,0,0,0,v,MISS Collins 18' Jump Shot,Missed Shot,Jump Shot,0,2,227,0021201222
250,PT11M15.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:2 Def:9),Rebound,Unknown,0,0,228,0021201222
251,PT10M58.00S,3,1610612741,CHI,2550,Hinrich,K. Hinrich,-139,108,18,Made,1,54,48,102,h,Hinrich 18' Jump Shot (12 PTS) (Boozer 3 AST),Made Shot,Jump Shot,0,2,229,0021201222
252,PT10M43.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer P.FOUL (P4.T2),Foul,Personal,0,0,230,0021201222
253,PT10M36.00S,3,1610612764,WAS,202322,Wall,J. Wall,-43,205,21,Missed,1,0,0,0,v,MISS Wall 21' Jump Shot,Missed Shot,Jump Shot,0,2,231,0021201222
254,PT10M35.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:2 Def:10),Rebound,Unknown,0,0,232,0021201222
255,PT10M22.00S,3,1610612741,CHI,1737,Mohammed,N. Mohammed,114,123,17,Missed,1,0,0,0,h,MISS Mohammed 17' Jump Shot,Missed Shot,Jump Shot,0,2,233,0021201222
256,PT10M20.00S,3,1610612741,CHI,2736,Deng,L. Deng,0,0,0,,0,0,0,0,h,Deng REBOUND (Off:1 Def:3),Rebound,Unknown,0,0,234,0021201222
257,PT09M59.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,61,22,6,Missed,1,0,0,0,h,MISS Butler 6' Jump Shot,Missed Shot,Jump Shot,0,2,235,0021201222
258,PT09M58.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler REBOUND (Off:2 Def:0),Rebound,Unknown,0,0,236,0021201222
259,PT09M54.00S,3,1610612741,CHI,2550,Hinrich,K. Hinrich,56,239,25,Made,1,57,48,105,h,Hinrich 25' 3PT Jump Shot (15 PTS) (Butler 3 AST),Made Shot,Jump Shot,0,3,237,0021201222
260,PT09M38.00S,3,1610612764,WAS,202344,Booker,T. Booker,-23,189,19,Missed,1,0,0,0,v,MISS Booker 19' Jump Shot,Missed Shot,Jump Shot,0,2,238,0021201222
261,PT09M37.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler REBOUND (Off:2 Def:1),Rebound,Unknown,0,0,239,0021201222
262,PT09M30.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,10,20,2,Made,1,59,48,107,h,Boozer 2' Layup (12 PTS) (Hinrich 4 AST),Made Shot,Layup Shot,0,2,240,0021201222
263,PT09M28.00S,3,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Timeout: Regular (Reg.3 Short 0),Timeout,Regular,0,0,241,0021201222
267,PT09M12.00S,3,1610612764,WAS,202698,Singleton,C. Singleton,10,25,3,Made,1,59,50,109,v,Singleton 3' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,0,2,242,0021201222
268,PT08M54.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,0,178,18,Made,1,61,50,111,h,Boozer 18' Jump Shot (14 PTS) (Deng 5 AST),Made Shot,Jump Shot,0,2,243,0021201222
269,PT08M37.00S,3,1610612764,WAS,202066,Temple,G. Temple,-109,172,20,Missed,1,0,0,0,v,MISS Temple 20' Jump Shot,Missed Shot,Jump Shot,0,2,244,0021201222
270,PT08M36.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:2 Def:11),Rebound,Unknown,0,0,245,0021201222
271,PT08M23.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler Bad Pass Turnover (P3.T9),Turnover,Bad Pass,0,0,246,0021201222
272,PT08M06.00S,3,1610612764,WAS,202698,Singleton,C. Singleton,7,20,2,Made,1,61,52,113,v,Singleton 2' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,0,2,247,0021201222
273,PT07M50.00S,3,1610612741,CHI,2550,Hinrich,K. Hinrich,0,0,0,,0,0,0,0,h,Hinrich Traveling Turnover (P1.T10),Turnover,Traveling,0,0,248,0021201222
274,PT07M37.00S,3,1610612764,WAS,202322,Wall,J. Wall,-136,116,18,Made,1,61,54,115,v,Wall 18' Jump Shot (12 PTS),Made Shot,Jump Shot,0,2,249,0021201222
275,PT07M37.00S,3,0,,1610612741,,,0,0,0,,0,0,0,0,h,BULLS Timeout: Regular (Full 3 Short 0),Timeout,Regular,0,0,250,0021201222
280,PT07M16.00S,3,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,0,0,0,v,Wall P.FOUL (P2.T1),Foul,Personal,0,0,251,0021201222
281,PT07M10.00S,3,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,Collins Violation:Kicked Ball,Violation,Kicked Ball,0,0,252,0021201222
282,PT07M02.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,119,45,13,Missed,1,0,0,0,h,MISS Boozer 13' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,0,2,253,0021201222
283,PT07M00.00S,3,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,Collins REBOUND (Off:1 Def:2),Rebound,Unknown,0,0,254,0021201222
284,PT06M55.00S,3,1610612764,WAS,202066,Temple,G. Temple,133,64,15,Missed,1,0,0,0,v,MISS Temple 15' Jump Shot,Missed Shot,Jump Shot,0,2,255,0021201222
285,PT06M53.00S,3,1610612764,WAS,202344,Booker,T. Booker,0,0,0,,0,0,0,0,v,Booker REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,256,0021201222
286,PT06M52.00S,3,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,Collins Backcourt Turnover (P1.T6),Turnover,Backcourt Turnover,0,0,257,0021201222
287,PT06M35.00S,3,1610612741,CHI,2736,Deng,L. Deng,132,86,16,Missed,1,0,0,0,h,MISS Deng 16' Jump Shot,Missed Shot,Jump Shot,0,2,258,0021201222
288,PT06M35.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,0,0,0,h,Boozer REBOUND (Off:3 Def:11),Rebound,Unknown,0,0,259,0021201222
289,PT06M35.00S,3,1610612764,WAS,202344,Booker,T. Booker,0,0,0,,0,0,0,0,v,Booker S.FOUL (P2.T2),Foul,Shooting,0,0,260,0021201222
290,PT06M35.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,62,54,116,h,Boozer Free Throw 1 of 2 (15 PTS),Free Throw,Free Throw 1 of 2,0,0,261,0021201222
292,PT06M35.00S,3,1610612741,CHI,2430,Boozer,C. Boozer,0,0,0,,0,63,54,117,h,Boozer Free Throw 2 of 2 (16 PTS),Free Throw,Free Throw 2 of 2,0,0,262,0021201222
294,PT06M22.00S,3,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,0,0,0,v,Wall Bad Pass Turnover (P1.T7),Turnover,Bad Pass,0,0,263,0021201222
294,PT06M22.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler STEAL (2 STL),,,0,0,264,0021201222
295,PT06M18.00S,3,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,Collins S.FOUL (P1.T3),Foul,Shooting,0,0,265,0021201222
296,PT06M18.00S,3,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,64,54,118,h,Mohammed Free Throw 1 of 2 (14 PTS),Free Throw,Free Throw 1 of 2,0,0,266,0021201222
298,PT06M18.00S,3,1610612741,CHI,1737,Mohammed,N. Mohammed,0,0,0,,0,65,54,119,h,Mohammed Free Throw 2 of 2 (15 PTS),Free Throw,Free Throw 2 of 2,0,0,267,0021201222
300,PT05M53.00S,3,1610612764,WAS,202066,Temple,G. Temple,-95,238,26,Missed,1,0,0,0,v,MISS Temple 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,268,0021201222
301,PT05M53.00S,3,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Rebound,Rebound,Unknown,0,0,269,0021201222
302,PT05M53.00S,3,0,,1610612764,,,0,0,0,,0,0,0,0,v,Wizards Turnover: Shot Clock (T#8),Turnover,Shot Clock Turnover,0,0,270,0021201222
303,PT05M53.00S,3,1610612764,WAS,202066,Temple,G. Temple,0,0,0,,0,0,0,0,v,SUB: Price FOR Temple,Substitution,,0,0,271,0021201222
304,PT05M39.00S,3,1610612741,CHI,1737,Mohammed,N. Mohammed,-108,55,12,Missed,1,0,0,0,h,MISS Mohammed 12' Jump Shot,Missed Shot,Jump Shot,0,2,272,0021201222
305,PT05M38.00S,3,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,0,0,0,v,Wall REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,273,0021201222
306,PT05M30.00S,3,1610612764,WAS,202322,Wall,J. Wall,-10,118,12,Made,1,65,56,121,v,Wall 12' Jump Shot (14 PTS),Made Shot,Jump Shot,0,2,274,0021201222
307,PT05M05.00S,3,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,Collins S.FOUL (P2.T4),Foul,Shooting,0,0,275,0021201222
308,PT05M05.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,MISS Butler Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,276,0021201222
309,PT05M05.00S,3,0,,1610612741,,,0,0,0,,0,0,0,0,h,BULLS Rebound,Rebound,Normal Rebound,0,0,277,0021201222
310,PT05M05.00S,3,1610612764,WAS,2215,Collins,J. Collins,0,0,0,,0,0,0,0,v,SUB: Seraphin FOR Collins,Substitution,,0,0,278,0021201222
311,PT05M05.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,66,56,122,h,Butler Free Throw 2 of 2 (5 PTS),Free Throw,Free Throw 2 of 2,0,0,279,0021201222
313,PT04M49.00S,3,1610612764,WAS,202698,Singleton,C. Singleton,233,17,0,Missed,1,0,0,0,v,MISS Singleton  3PT Jump Shot,Missed Shot,Jump Shot,0,3,280,0021201222
314,PT04M48.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,Butler REBOUND (Off:2 Def:2),Rebound,Unknown,0,0,281,0021201222
315,PT04M48.00S,3,1610612764,WAS,201985,Price,A. Price,0,0,0,,0,0,0,0,v,Price P.FOUL (P2.PN),Foul,Personal,0,0,282,0021201222
316,PT04M48.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,67,56,123,h,Butler Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,0,0,283,0021201222
318,PT04M48.00S,3,1610612741,CHI,202710,Butler III,J. Butler III,0,0,0,,0,0,0,0,h,MISS Butler Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,284,0021201222
320,PT04M46.00S,3,1610612764,WAS,202338,Seraphin,K. Seraphin,0,0,0,,0,0,0,0,v,Seraphin REBOUND (Off:0 Def:5),Rebound,Unknown,0,0,285,0021201222
321,PT04M37.00S,3,1610612764,WAS,202322,Wall,J. Wall,-19,148,15,Missed,1,0,0,0,v,MISS Wall 15' Jump Shot,Missed Shot,Jump Shot,0,2,286,0021201222
322,PT04M36.00S,3,1610612764,WAS,202322,Wall,J. Wall,0,0,0,,0,0,0,0,v,Wall REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,287,0021201222
323,PT04M24.00S,3,1610612764,WAS,202322,Wall,J. Wall,1,19,2,Made,1,67,58,125,v,Wall 2' Driving Layup (16 PTS),Made Shot,Driving Layup Shot,0,2,288,0021201222
