actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,gameId
160,PT10M13.00S,2,1610612740,NOH,202333,Henry,X. Henry,0,0,0,,0,,,0,v,Henry Violation:Defensive Goaltending,Violation,Defensive Goaltending,0,0,145,0021201224
161,PT09M54.00S,2,1610612740,NOH,201583,Anderson,R. Anderson,92,20,9,Made,1,25.0,23.0,48,v,Anderson 9' Jump Shot (2 PTS),Made Shot,Jump Shot,0,2,147,0021201224
162,PT09M37.00S,2,1610612740,NOH,202333,Henry,X. Henry,0,0,0,,0,,,0,v,Henry P.FOUL (P1.T1),Foul,Personal,0,0,148,0021201224
163,PT09M37.00S,2,1610612742,DAL,201148,Wright,B. Wright,0,0,0,,0,,,0,h,SUB: Brand FOR Wright,Substitution,,0,0,149,0021201224
164,PT09M37.00S,2,1610612740,NOH,203121,Miller,D. Miller,0,0,0,,0,,,0,v,SUB: Lopez FOR Miller,Substitution,,0,0,150,0021201224
165,PT09M37.00S,2,1610612740,NOH,200811,Amundson,L. Amundson,0,0,0,,0,,,0,v,SUB: Gordon FOR Amundson,Substitution,,0,0,151,0021201224
166,PT09M29.00S,2,1610612742,DAL,1713,Carter,V. Carter,-226,96,25,Made,1,28.0,23.0,51,h,Carter 25' 3PT Jump Shot (5 PTS) (Collison 1 AST),Made Shot,Jump Shot,0,3,152,0021201224
167,PT09M11.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,-4,23,2,Missed,1,,,0,v,MISS Gordon 2' Layup,Missed Shot,Layup Shot,0,2,153,0021201224
168,PT09M09.00S,2,0,,1610612742,,,0,0,0,,0,,,0,h,MAVERICKS Rebound,Rebound,Unknown,0,0,154,0021201224
169,PT09M02.00S,2,1610612742,DAL,201954,Collison,D. Collison,12,22,3,Made,1,30.0,23.0,53,h,Collison 3' Driving Finger Roll Layup (11 PTS),Made Shot,Driving Finger Roll Layup Shot,0,2,155,0021201224
170,PT08M37.00S,2,1610612740,NOH,201583,Anderson,R. Anderson,-175,26,18,Missed,1,,,0,v,MISS Anderson 18' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,0,2,156,0021201224
171,PT08M35.00S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,157,0021201224
172,PT08M28.00S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,-54,244,25,Missed,1,,,0,h,MISS Nowitzki 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,158,0021201224
173,PT08M27.00S,2,1610612740,NOH,202333,Henry,X. Henry,0,0,0,,0,,,0,v,Henry REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,159,0021201224
174,PT08M24.00S,2,0,,1610612740,,,0,0,0,,0,,,0,v,Hornets Timeout: Regular (Reg.2 Short 0),Timeout,Regular,0,0,160,0021201224
176,PT08M24.00S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,SUB: Marion FOR Nowitzki,Substitution,,0,0,161,0021201224
177,PT08M24.00S,2,1610612740,NOH,202333,Henry,X. Henry,0,0,0,,0,,,0,v,SUB: Aminu FOR Henry,Substitution,,0,0,162,0021201224
178,PT08M05.00S,2,1610612740,NOH,202329,Aminu,A. Aminu,159,121,20,Made,1,30.0,25.0,55,v,Aminu 20' Jump Shot (8 PTS) (Roberts 4 AST),Made Shot,Jump Shot,0,2,163,0021201224
179,PT07M43.00S,2,1610612742,DAL,201954,Collison,D. Collison,190,39,19,Made,1,32.0,25.0,57,h,Collison 19' Jump Shot (13 PTS) (Brand 1 AST),Made Shot,Jump Shot,0,2,164,0021201224
180,PT07M29.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,6,17,2,Made,1,32.0,27.0,59,v,Gordon 2' Running Reverse Layup (2 PTS) (Aminu 1 AST),Made Shot,Running Reverse Layup Shot,0,2,165,0021201224
181,PT07M10.00S,2,1610612742,DAL,1890,Marion,S. Marion,1,44,4,Made,1,34.0,27.0,61,h,Marion 4' Running Hook Shot (7 PTS),Made Shot,Running Hook Shot,0,2,166,0021201224
182,PT06M51.00S,2,1610612742,DAL,203109,Crowder,J. Crowder,0,0,0,,0,,,0,h,Crowder S.FOUL (P1.T2),Foul,Shooting,0,0,167,0021201224
183,PT06M51.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,34.0,28.0,62,v,Gordon Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0,168,0021201224
185,PT06M51.00S,2,1610612742,DAL,201954,Collison,D. Collison,0,0,0,,0,,,0,h,SUB: M. James FOR Collison,Substitution,,0,0,169,0021201224
186,PT06M51.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,34.0,29.0,63,v,Gordon Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,0,0,170,0021201224
188,PT06M38.00S,2,1610612742,DAL,1890,Marion,S. Marion,47,42,6,Missed,1,,,0,h,MISS Marion 6' Jump Bank Shot,Missed Shot,Jump Bank Shot,0,2,171,0021201224
189,PT06M35.00S,2,1610612742,DAL,1882,Brand,E. Brand,9,58,6,Made,1,36.0,29.0,65,h,Brand 6' Fadeaway Jumper (2 PTS),Made Shot,Fadeaway Jump Shot,0,2,173,0021201224
190,PT06M36.00S,2,1610612742,DAL,1882,Brand,E. Brand,0,0,0,,0,,,0,h,Brand REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,172,0021201224
191,PT06M13.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,-98,189,21,Missed,1,,,0,v,MISS Gordon 21' Step Back Jump Shot,Missed Shot,Step Back Jump shot,0,2,174,0021201224
192,PT06M09.00S,2,1610612740,NOH,201583,Anderson,R. Anderson,0,0,0,,0,,,0,v,Anderson REBOUND (Off:2 Def:0),Rebound,Unknown,0,0,175,0021201224
193,PT06M01.00S,2,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez Bad Pass Turnover (P1.T9),Turnover,Bad Pass,0,0,176,0021201224
193,PT06M01.00S,2,1610612742,DAL,1890,Marion,S. Marion,0,0,0,,0,,,0,h,Marion STEAL (3 STL),,,0,0,177,0021201224
194,PT05M54.00S,2,1610612742,DAL,2229,James,M. James,-134,200,24,Missed,1,,,0,h,MISS M. James 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,178,0021201224
195,PT05M52.00S,2,1610612740,NOH,202329,Aminu,A. Aminu,0,0,0,,0,,,0,v,Aminu REBOUND (Off:5 Def:10),Rebound,Unknown,0,0,179,0021201224
198,PT05M31.00S,2,1610612740,NOH,201583,Anderson,R. Anderson,-125,28,13,Missed,1,,,0,v,MISS Anderson 13' Jump Shot,Missed Shot,Jump Shot,0,2,180,0021201224
198,PT05M31.00S,2,1610612742,DAL,203109,Crowder,J. Crowder,0,0,0,,0,,,0,h,Crowder BLOCK (1 BLK),,,0,2,181,0021201224
199,PT05M30.00S,2,1610612740,NOH,201583,Anderson,R. Anderson,0,0,0,,0,,,0,v,Anderson REBOUND (Off:3 Def:0),Rebound,Unknown,0,0,182,0021201224
200,PT05M30.00S,2,0,,1610612740,,,0,0,0,,0,,,0,v,Hornets Turnover: Shot Clock (T#10),Turnover,Shot Clock Turnover,0,0,183,0021201224
201,PT05M30.00S,2,0,,0,,,0,0,0,,0,,,0,,Timeout: Official,Timeout,Official,0,0,184,0021201224
203,PT05M30.00S,2,1610612742,DAL,1713,Carter,V. Carter,0,0,0,,0,,,0,h,SUB: Mayo FOR Carter,Substitution,,0,0,185,0021201224
204,PT05M30.00S,2,1610612742,DAL,203109,Crowder,J. Crowder,0,0,0,,0,,,0,h,SUB: Nowitzki FOR Crowder,Substitution,,0,0,186,0021201224
206,PT05M16.00S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,146,30,15,Made,1,38.0,29.0,67,h,Nowitzki 15' Jump Shot (2 PTS) (M. James 1 AST),Made Shot,Jump Shot,0,2,187,0021201224
207,PT04M51.00S,2,1610612740,NOH,202329,Aminu,A. Aminu,20,42,5,Missed,1,,,0,v,MISS Aminu 5' Hook Shot,Missed Shot,Hook Shot,0,2,188,0021201224
208,PT04M49.00S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki REBOUND (Off:0 Def:4),Rebound,Unknown,0,0,189,0021201224
209,PT04M30.00S,2,1610612742,DAL,1882,Brand,E. Brand,23,41,5,Missed,1,,,0,h,MISS Brand 5' Running Bank Hook Shot,Missed Shot,Running Bank Hook Shot,0,2,190,0021201224
210,PT04M27.00S,2,1610612740,NOH,201583,Anderson,R. Anderson,0,0,0,,0,,,0,v,Anderson REBOUND (Off:3 Def:1),Rebound,Unknown,0,0,191,0021201224
211,PT04M24.00S,2,1610612742,DAL,201564,Mayo,O. Mayo,0,0,0,,0,,,0,h,Mayo S.FOUL (P2.T3),Foul,Shooting,0,0,192,0021201224
212,PT04M24.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,38.0,30.0,68,v,Gordon Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,0,0,193,0021201224
214,PT04M24.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,38.0,31.0,69,v,Gordon Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,0,0,194,0021201224
217,PT04M04.00S,2,1610612742,DAL,1882,Brand,E. Brand,135,116,18,Missed,1,,,0,h,MISS Brand 18' Jump Shot,Missed Shot,Jump Shot,0,2,195,0021201224
218,PT04M02.00S,2,1610612740,NOH,203148,Roberts,B. Roberts,0,0,0,,0,,,0,v,Roberts REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,196,0021201224
220,PT03M48.00S,2,1610612742,DAL,1890,Marion,S. Marion,0,0,0,,0,,,0,h,SUB: Carter FOR Marion,Substitution,,0,0,197,0021201224
221,PT03M48.00S,2,1610612742,DAL,1882,Brand,E. Brand,0,0,0,,0,,,0,h,SUB: Wright FOR Brand,Substitution,,0,0,198,0021201224
222,PT03M44.00S,2,1610612740,NOH,201583,Anderson,R. Anderson,1,19,2,Made,1,38.0,33.0,71,v,Anderson 2' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,0,2,199,0021201224
223,PT03M32.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,,,0,v,Gordon P.FOUL (P1.T2),Foul,Personal,0,0,200,0021201224
224,PT03M32.00S,2,1610612742,DAL,2229,James,M. James,0,0,0,,0,,,0,h,SUB: Collison FOR M. James,Substitution,,0,0,201,0021201224
225,PT03M23.00S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,-157,127,20,Missed,1,,,0,h,MISS Nowitzki 20' Jump Shot,Missed Shot,Jump Shot,0,2,202,0021201224
226,PT03M21.00S,2,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez REBOUND (Off:2 Def:3),Rebound,Unknown,0,0,203,0021201224
227,PT03M10.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,15,15,2,Made,1,38.0,35.0,73,v,Gordon 2' Driving Layup (8 PTS),Made Shot,Driving Layup Shot,0,2,204,0021201224
228,PT03M09.00S,2,0,,1610612742,,,0,0,0,,0,,,0,h,MAVERICKS Timeout: Regular (Full 2 Short 0),Timeout,Regular,0,0,205,0021201224
232,PT02M57.00S,2,1610612742,DAL,1713,Carter,V. Carter,29,34,4,Made,1,40.0,35.0,75,h,Carter 4' Fadeaway Bank Shot (7 PTS),Made Shot,Fadeaway Bank shot,0,2,206,0021201224
233,PT02M37.00S,2,1610612740,NOH,203148,Roberts,B. Roberts,18,255,26,Missed,1,,,0,v,MISS Roberts 26' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,207,0021201224
234,PT02M37.00S,2,1610612740,NOH,202329,Aminu,A. Aminu,0,0,0,,0,,,0,v,Aminu REBOUND (Off:6 Def:10),Rebound,Unknown,0,0,208,0021201224
235,PT02M37.00S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki L.B.FOUL (P2.T4),Foul,Loose Ball,0,0,209,0021201224
236,PT02M28.00S,2,1610612740,NOH,202329,Aminu,A. Aminu,-7,31,3,Made,1,40.0,37.0,77,v,Aminu 3' Driving Finger Roll Layup (10 PTS) (Roberts 5 AST),Made Shot,Driving Finger Roll Layup Shot,0,2,210,0021201224
237,PT02M08.00S,2,1610612742,DAL,201148,Wright,B. Wright,-60,39,7,Made,1,42.0,37.0,79,h,Wright 7' Jump Shot (4 PTS) (Nowitzki 1 AST),Made Shot,Jump Shot,0,2,211,0021201224
238,PT01M42.00S,2,1610612740,NOH,203148,Roberts,B. Roberts,-7,34,3,Missed,1,,,0,v,MISS Roberts 3' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,0,2,212,0021201224
238,PT01M42.00S,2,1610612742,DAL,201148,Wright,B. Wright,0,0,0,,0,,,0,h,Wright BLOCK (1 BLK),,,0,2,213,0021201224
239,PT01M40.00S,2,1610612740,NOH,201583,Anderson,R. Anderson,0,0,0,,0,,,0,v,Anderson REBOUND (Off:4 Def:1),Rebound,Unknown,0,0,214,0021201224
240,PT01M39.00S,2,0,,1610612740,,,0,0,0,,0,,,0,v,Hornets Turnover: Shot Clock (T#11),Turnover,Shot Clock Turnover,0,0,215,0021201224
241,PT01M27.00S,2,1610612742,DAL,201954,Collison,D. Collison,-232,42,24,Missed,1,,,0,h,MISS Collison 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,216,0021201224
242,PT01M26.00S,2,1610612740,NOH,202329,Aminu,A. Aminu,0,0,0,,0,,,0,v,Aminu REBOUND (Off:6 Def:11),Rebound,Unknown,0,0,217,0021201224
243,PT01M19.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,-149,123,19,Made,1,42.0,39.0,81,v,Gordon 19' Pullup Jump Shot (10 PTS),Made Shot,Pullup Jump shot,0,2,218,0021201224
244,PT00M58.90S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,78,91,12,Made,1,44.0,39.0,83,h,Nowitzki 12' Fadeaway Jumper (4 PTS),Made Shot,Fadeaway Jump Shot,0,2,219,0021201224
245,PT00M48.00S,2,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,,,0,v,Gordon Traveling Turnover (P2.T12),Turnover,Traveling,0,0,220,0021201224
246,PT00M33.90S,2,1610612742,DAL,201148,Wright,B. Wright,94,41,10,Missed,1,,,0,h,MISS Wright 10' Jump Hook Shot,Missed Shot,Jump Hook Shot,0,2,221,0021201224
247,PT00M33.20S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki REBOUND (Off:1 Def:4),Rebound,Unknown,0,0,222,0021201224
248,PT00M33.20S,2,1610612740,NOH,202329,Aminu,A. Aminu,0,0,0,,0,,,0,v,Aminu L.B.FOUL (P2.T3),Foul,Loose Ball,0,0,223,0021201224
249,PT00M33.20S,2,1610612740,NOH,203148,Roberts,B. Roberts,0,0,0,,0,,,0,v,SUB: Henry FOR Roberts,Substitution,,0,0,224,0021201224
250,PT00M22.30S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,-120,83,15,Made,1,46.0,39.0,85,h,Nowitzki 15' Jump Shot (6 PTS) (Carter 3 AST),Made Shot,Jump Shot,0,2,225,0021201224
251,PT00M22.30S,2,1610612740,NOH,201583,Anderson,R. Anderson,0,0,0,,0,,,0,v,Anderson S.FOUL (P2.PN),Foul,Shooting,0,0,226,0021201224
252,PT00M22.30S,2,1610612742,DAL,201564,Mayo,O. Mayo,0,0,0,,0,,,0,h,SUB: Crowder FOR Mayo,Substitution,,0,0,227,0021201224
254,PT00M22.30S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,47.0,39.0,86,h,Nowitzki Free Throw 1 of 1 (7 PTS),Free Throw,Free Throw 1 of 1,0,0,228,0021201224
257,PT00M01.90S,2,1610612740,NOH,201569,Gordon,E. Gordon,-34,168,17,Missed,1,,,0,v,MISS Gordon 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,0,2,229,0021201224
258,PT00M01.30S,2,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez REBOUND (Off:3 Def:3),Rebound,Unknown,0,0,230,0021201224
259,PT00M00.30S,2,1610612740,NOH,201577,Lopez,R. Lopez,24,14,3,Missed,1,,,0,v,MISS Lopez 3' Layup,Missed Shot,Layup Shot,0,2,231,0021201224
259,PT00M00.30S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki BLOCK (1 BLK),,,0,2,232,0021201224
260,PT00M00.20S,2,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki REBOUND (Off:1 Def:5),Rebound,Unknown,0,0,233,0021201224
261,PT00M00.00S,2,0,,0,,,0,0,0,,0,47.0,39.0,86,,End of 2nd Period (9:10 PM EST),period,end,0,0,234,0021201224
265,PT12M00.00S,3,0,,0,,,0,0,0,,0,47.0,39.0,86,,Start of 3rd Period (9:27 PM EST),period,start,0,0,235,0021201224
266,PT11M45.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,9,53,5,Made,1,49.0,39.0,88,h,Kaman 5' Turnaround Hook Shot (4 PTS) (Marion 3 AST),Made Shot,Turnaround Hook Shot,0,2,236,0021201224
267,PT11M25.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,0,0,0,,0,,,0,h,Kaman S.FOUL (P1.T1),Foul,Shooting,0,0,237,0021201224
268,PT11M25.00S,3,1610612740,NOH,201583,Anderson,R. Anderson,0,0,0,,0,49.0,40.0,89,v,Anderson Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,0,0,238,0021201224
270,PT11M25.00S,3,1610612740,NOH,201583,Anderson,R. Anderson,0,0,0,,0,,,0,v,MISS Anderson Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,0,0,239,0021201224
272,PT11M24.00S,3,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,Nowitzki REBOUND (Off:1 Def:6),Rebound,Unknown,0,0,240,0021201224
273,PT11M02.00S,3,1610612742,DAL,1890,Marion,S. Marion,100,88,13,Missed,1,,,0,h,MISS Marion 13' Running Jump Shot,Missed Shot,Running Jump Shot,0,2,241,0021201224
274,PT11M00.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez REBOUND (Off:3 Def:4),Rebound,Unknown,0,0,242,0021201224
275,PT10M55.00S,3,1610612740,NOH,202329,Aminu,A. Aminu,0,14,1,Missed,1,,,0,v,MISS Aminu 1' Running Reverse Layup,Missed Shot,Running Reverse Layup Shot,0,2,243,0021201224
276,PT10M53.00S,3,1610612742,DAL,201564,Mayo,O. Mayo,0,0,0,,0,,,0,h,Mayo REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,244,0021201224
277,PT10M48.00S,3,1610612742,DAL,1890,Marion,S. Marion,0,0,0,,0,,,0,h,Marion Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0,245,0021201224
278,PT10M36.00S,3,1610612740,NOH,201583,Anderson,R. Anderson,108,58,12,Missed,1,,,0,v,MISS Anderson 12' Running Jump Shot,Missed Shot,Running Jump Shot,0,2,246,0021201224
279,PT10M32.00S,3,1610612742,DAL,201564,Mayo,O. Mayo,0,0,0,,0,,,0,h,Mayo REBOUND (Off:0 Def:2),Rebound,Unknown,0,0,247,0021201224
280,PT10M30.00S,3,1610612742,DAL,201564,Mayo,O. Mayo,0,0,0,,0,,,0,h,Mayo Bad Pass Turnover (P1.T2),Turnover,Bad Pass,0,0,248,0021201224
280,PT10M30.00S,3,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,,,0,v,Gordon STEAL (1 STL),,,0,0,249,0021201224
281,PT10M26.00S,3,1610612740,NOH,201569,Gordon,E. Gordon,9,14,2,Missed,1,,,0,v,MISS Gordon 2' Driving Dunk,Missed Shot,Driving Dunk Shot,0,2,250,0021201224
282,PT10M25.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,-13,3,1,Made,1,49.0,42.0,91,v,Lopez 1' Putback Dunk (8 PTS),Made Shot,Putback Dunk Shot,0,2,253,0021201224
283,PT10M25.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez REBOUND (Off:4 Def:4),Rebound,Unknown,0,0,251,0021201224
284,PT10M25.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,0,0,0,,0,,,0,h,Kaman Violation:Defensive Goaltending,Violation,Defensive Goaltending,0,0,252,0021201224
285,PT10M07.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,9,23,2,Made,1,51.0,42.0,93,h,Kaman 2' Layup (6 PTS) (Nowitzki 2 AST),Made Shot,Layup Shot,0,2,254,0021201224
286,PT09M47.00S,3,1610612740,NOH,203148,Roberts,B. Roberts,-128,213,25,Missed,1,,,0,v,MISS Roberts 25' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,255,0021201224
287,PT09M46.00S,3,1610612742,DAL,1890,Marion,S. Marion,0,0,0,,0,,,0,h,Marion REBOUND (Off:0 Def:3),Rebound,Unknown,0,0,256,0021201224
288,PT09M30.00S,3,1610612742,DAL,2229,James,M. James,0,0,0,,0,,,0,h,M. James Bad Pass Turnover (P1.T3),Turnover,Bad Pass,0,0,257,0021201224
289,PT09M11.00S,3,1610612740,NOH,201583,Anderson,R. Anderson,-133,211,25,Made,1,51.0,45.0,96,v,Anderson 25' 3PT Jump Shot (8 PTS) (Gordon 2 AST),Made Shot,Jump Shot,0,3,258,0021201224
290,PT08M52.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez P.FOUL (P1.T1),Foul,Personal,0,0,259,0021201224
291,PT08M45.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,0,0,0,,0,,,0,h,Kaman 3 Second Violation Turnover (P1.T4),Turnover,3 Second Violation,0,0,260,0021201224
292,PT08M34.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,53,181,19,Missed,1,,,0,v,MISS Lopez 19' Jump Shot,Missed Shot,Jump Shot,0,2,261,0021201224
293,PT08M32.00S,3,1610612740,NOH,201583,Anderson,R. Anderson,0,0,0,,0,,,0,v,Anderson REBOUND (Off:5 Def:1),Rebound,Unknown,0,0,262,0021201224
294,PT08M32.00S,3,1610612742,DAL,2229,James,M. James,0,0,0,,0,,,0,h,M. James L.B.FOUL (P1.T2),Foul,Loose Ball,0,0,263,0021201224
295,PT08M26.00S,3,1610612740,NOH,203148,Roberts,B. Roberts,13,15,2,Missed,1,,,0,v,MISS Roberts 2' Running Layup,Missed Shot,Running Layup Shot,0,2,264,0021201224
296,PT08M24.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,0,0,0,,0,,,0,h,Kaman REBOUND (Off:0 Def:4),Rebound,Unknown,0,0,265,0021201224
297,PT08M10.00S,3,1610612742,DAL,2229,James,M. James,-224,25,0,Made,1,54.0,45.0,99,h,M. James 3PT Jump Shot (6 PTS) (Nowitzki 3 AST),Made Shot,Jump Shot,0,3,266,0021201224
298,PT07M47.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez OFF.Foul (P2),Foul,Offensive,0,0,267,0021201224
299,PT07M47.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez Foul Turnover (P2.T13),Turnover,Foul,0,0,268,0021201224
300,PT07M39.00S,3,1610612742,DAL,201564,Mayo,O. Mayo,0,0,0,,0,,,0,h,Mayo Lost Ball Turnover (P2.T5),Turnover,Lost Ball,0,0,269,0021201224
300,PT07M39.00S,3,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,,,0,v,Gordon STEAL (2 STL),,,0,0,270,0021201224
301,PT07M34.00S,3,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,,,0,v,Gordon Bad Pass Turnover (P3.T14),Turnover,Bad Pass,0,0,271,0021201224
301,PT07M34.00S,3,1610612742,DAL,2229,James,M. James,0,0,0,,0,,,0,h,M. James STEAL (2 STL),,,0,0,272,0021201224
302,PT07M29.00S,3,1610612742,DAL,1717,Nowitzki,D. Nowitzki,9,20,2,Made,1,56.0,45.0,101,h,Nowitzki 2' Running Layup (9 PTS) (M. James 2 AST),Made Shot,Running Layup Shot,0,2,273,0021201224
303,PT07M07.00S,3,1610612740,NOH,201583,Anderson,R. Anderson,121,33,13,Missed,1,,,0,v,MISS Anderson 13' Jump Shot,Missed Shot,Jump Shot,0,2,274,0021201224
304,PT07M05.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,-11,14,2,Made,1,56.0,47.0,103,v,Lopez 2' Tip Shot (10 PTS),Made Shot,Tip Shot,0,2,276,0021201224
305,PT07M05.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,Lopez REBOUND (Off:5 Def:4),Rebound,Unknown,0,0,275,0021201224
306,PT06M42.00S,3,1610612742,DAL,1890,Marion,S. Marion,-93,77,12,Made,1,58.0,47.0,105,h,Marion 12' Jump Shot (9 PTS) (Nowitzki 4 AST),Made Shot,Jump Shot,0,2,277,0021201224
307,PT06M34.00S,3,0,,1610612740,,,0,0,0,,0,,,0,v,Hornets Timeout: Regular (Reg.3 Short 0),Timeout,Regular,0,0,278,0021201224
311,PT06M34.00S,3,1610612742,DAL,1717,Nowitzki,D. Nowitzki,0,0,0,,0,,,0,h,SUB: Carter FOR Nowitzki,Substitution,,0,0,279,0021201224
312,PT06M21.00S,3,1610612740,NOH,202329,Aminu,A. Aminu,18,22,3,Missed,1,,,0,v,MISS Aminu 3' Running Finger Roll Layup,Missed Shot,Running Finger Roll Layup Shot,0,2,280,0021201224
313,PT06M19.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,0,0,0,,0,,,0,h,Kaman REBOUND (Off:0 Def:5),Rebound,Unknown,0,0,281,0021201224
314,PT06M02.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,0,0,0,,0,,,0,h,Kaman Lost Ball Turnover (P2.T6),Turnover,Lost Ball,0,0,282,0021201224
314,PT06M02.00S,3,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,,,0,v,Gordon STEAL (3 STL),,,0,0,283,0021201224
315,PT06M00.00S,3,1610612740,NOH,201569,Gordon,E. Gordon,15,7,2,Made,1,58.0,49.0,107,v,Gordon 2' Driving Layup (12 PTS),Made Shot,Driving Layup Shot,0,2,284,0021201224
316,PT06M00.00S,3,1610612742,DAL,2229,James,M. James,0,0,0,,0,,,0,h,M. James S.FOUL (P2.T3),Foul,Shooting,0,0,285,0021201224
317,PT06M00.00S,3,1610612740,NOH,201577,Lopez,R. Lopez,0,0,0,,0,,,0,v,SUB: Amundson FOR Lopez,Substitution,,0,0,286,0021201224
318,PT06M00.00S,3,1610612740,NOH,202329,Aminu,A. Aminu,0,0,0,,0,,,0,v,SUB: Henry FOR Aminu,Substitution,,0,0,287,0021201224
319,PT06M00.00S,3,1610612742,DAL,2549,Kaman,C. Kaman,0,0,0,,0,,,0,h,SUB: Wright FOR Kaman,Substitution,,0,0,288,0021201224
320,PT06M00.00S,3,1610612740,NOH,201569,Gordon,E. Gordon,0,0,0,,0,,,0,v,MISS Gordon Free Throw 1 of 1,Free Throw,Free Throw 1 of 1,0,0,289,0021201224
