game_id,game_date,season,game_type,home_or_road,neutral_site,team_id,team_tricode,team_name,starters_bench,minutes,points,team_city,team_slug,field_goals_made,field_goals_attempted,field_goals_percentage,three_pointers_made,three_pointers_attempted,three_pointers_percentage,free_throws_made,free_throws_attempted,free_throws_percentage,rebounds_offensive,rebounds_defensive,rebounds_total,assists,steals,blocks,turnovers,fouls_personal,team_id_home,team_abbreviation_home,team_name_home,team_id_road,team_abbreviation_road,team_name_road
0020600050,2006-11-06,2006-07,regular_season,road,False,1610612750,MIN,Timberwolves,Starters,161:31,56,Minnesota,timberwolves,23,55,0.418,4,10,0.4,6,8,0.75,10,17,27,13,4,5,15,9,1610612758,SAC,Sacramento Kings,1610612750,MIN,Minnesota Timberwolves
0020600051,2006-11-06,2006-07,regular_season,home,False,1610612746,LAC,Clippers,Bench,156:57,33,Los Angeles,clippers,12,29,0.414,1,7,0.143,8,11,0.727,7,11,18,8,3,3,5,7,1610612746,LAC,Los Angeles Clippers,1610612757,POR,Portland Trail Blazers
0020600051,2006-11-06,2006-07,regular_season,home,False,1610612746,LAC,Clippers,Starters,156:57,69,Los Angeles,clippers,25,53,0.472,1,2,0.5,18,24,0.75,11,16,27,17,7,8,7,15,1610612746,LAC,Los Angeles Clippers,1610612757,POR,Portland Trail Blazers
0020600051,2006-11-06,2006-07,regular_season,road,False,1610612757,POR,Trail Blazers,Bench,146:24,19,Portland,blazers,6,26,0.231,1,6,0.167,6,11,0.545,1,7,8,2,1,0,4,11,1610612746,LAC,Los Angeles Clippers,1610612757,POR,Portland Trail Blazers
0020600051,2006-11-06,2006-07,regular_season,road,False,1610612757,POR,Trail Blazers,Starters,146:24,70,Portland,blazers,26,46,0.565,1,7,0.143,17,24,0.708,10,20,30,10,5,4,11,17,1610612746,LAC,Los Angeles Clippers,1610612757,POR,Portland Trail Blazers
0020600052,2006-11-07,2006-07,regular_season,home,False,1610612739,CLE,Cavaliers,Bench,185:03,15,Cleveland,cavaliers,6,24,0.25,2,9,0.222,1,6,0.167,6,4,10,2,2,4,5,9,1610612739,CLE,Cleveland Cavaliers,1610612737,ATL,Atlanta Hawks
0020600052,2006-11-07,2006-07,regular_season,home,False,1610612739,CLE,Cavaliers,Starters,185:03,80,Cleveland,cavaliers,27,67,0.403,4,11,0.364,22,31,0.71,14,23,37,16,3,6,6,17,1610612739,CLE,Cleveland Cavaliers,1610612737,ATL,Atlanta Hawks
0020600052,2006-11-07,2006-07,regular_season,road,False,1610612737,ATL,Hawks,Bench,151:08,37,Atlanta,hawks,16,26,0.615,5,7,0.714,0,3,0.0,1,14,15,14,3,4,5,16,1610612739,CLE,Cleveland Cavaliers,1610612737,ATL,Atlanta Hawks
0020600052,2006-11-07,2006-07,regular_season,road,False,1610612737,ATL,Hawks,Starters,151:08,67,Atlanta,hawks,24,51,0.471,4,5,0.8,15,23,0.652,4,20,24,11,3,2,14,14,1610612739,CLE,Cleveland Cavaliers,1610612737,ATL,Atlanta Hawks
0020600053,2006-11-07,2006-07,regular_season,home,False,1610612754,IND,Pacers,Bench,154:26,32,Indiana,pacers,11,25,0.44,2,6,0.333,8,10,0.8,6,14,20,8,2,2,6,7,1610612754,IND,Indiana Pacers,1610612755,PHI,Philadelphia 76ers
0020600053,2006-11-07,2006-07,regular_season,home,False,1610612754,IND,Pacers,Starters,154:26,65,Indiana,pacers,26,57,0.456,5,12,0.417,8,10,0.8,13,19,32,17,5,5,15,13,1610612754,IND,Indiana Pacers,1610612755,PHI,Philadelphia 76ers
0020600053,2006-11-07,2006-07,regular_season,road,False,1610612755,PHI,76ers,Bench,134:49,43,Philadelphia,sixers,18,36,0.5,1,4,0.25,6,9,0.667,6,10,16,6,1,5,8,11,1610612754,IND,Indiana Pacers,1610612755,PHI,Philadelphia 76ers
0020600053,2006-11-07,2006-07,regular_season,road,False,1610612755,PHI,76ers,Starters,134:49,43,Philadelphia,sixers,19,47,0.404,0,3,0.0,5,8,0.625,5,11,16,10,5,2,6,10,1610612754,IND,Indiana Pacers,1610612755,PHI,Philadelphia 76ers
0020600054,2006-11-07,2006-07,regular_season,home,False,1610612748,MIA,Heat,Bench,180:35,15,Miami,heat,5,12,0.417,2,5,0.4,3,3,1.0,1,8,9,6,1,2,2,8,1610612748,MIA,Miami Heat,1610612760,SEA,Seattle SuperSonics
0020600054,2006-11-07,2006-07,regular_season,home,False,1610612748,MIA,Heat,Starters,180:35,75,Miami,heat,26,66,0.394,3,14,0.214,20,29,0.69,14,16,30,10,6,7,15,14,1610612748,MIA,Miami Heat,1610612760,SEA,Seattle SuperSonics
0020600054,2006-11-07,2006-07,regular_season,road,False,1610612760,SEA,SuperSonics,Bench,143:42,34,Seattle,supersonics,12,24,0.5,2,4,0.5,8,8,1.0,2,15,17,8,3,3,10,15,1610612748,MIA,Miami Heat,1610612760,SEA,Seattle SuperSonics
0020600054,2006-11-07,2006-07,regular_season,road,False,1610612760,SEA,SuperSonics,Starters,143:42,53,Seattle,supersonics,18,46,0.391,6,14,0.429,11,15,0.733,7,15,22,12,6,2,12,9,1610612748,MIA,Miami Heat,1610612760,SEA,Seattle SuperSonics
0020600055,2006-11-07,2006-07,regular_season,home,False,1610612763,MEM,Grizzlies,Bench,120:21,47,Memphis,grizzlies,19,47,0.404,3,9,0.333,6,7,0.857,10,11,21,8,1,1,10,16,1610612763,MEM,Memphis Grizzlies,1610612745,HOU,Houston Rockets
0020600055,2006-11-07,2006-07,regular_season,home,False,1610612763,MEM,Grizzlies,Starters,120:21,33,Memphis,grizzlies,11,28,0.393,3,11,0.273,8,10,0.8,3,9,12,9,4,1,9,9,1610612763,MEM,Memphis Grizzlies,1610612745,HOU,Houston Rockets
0020600055,2006-11-07,2006-07,regular_season,road,False,1610612745,HOU,Rockets,Bench,183:43,9,Houston,rockets,2,12,0.167,1,6,0.167,4,4,1.0,3,8,11,6,1,0,6,8,1610612763,MEM,Memphis Grizzlies,1610612745,HOU,Houston Rockets
0020600055,2006-11-07,2006-07,regular_season,road,False,1610612745,HOU,Rockets,Starters,183:43,77,Houston,rockets,26,54,0.481,2,12,0.167,23,26,0.885,13,21,34,11,10,5,18,15,1610612763,MEM,Memphis Grizzlies,1610612745,HOU,Houston Rockets
0020600056,2006-11-07,2006-07,regular_season,home,False,1610612740,NOK,Hornets,Bench,169:44,19,New Orleans/Oklahoma City,hornets,7,22,0.318,2,5,0.4,3,4,0.75,5,6,11,5,3,1,4,5,1610612740,NOK,New Orleans/Oklahoma City Hornets,1610612744,GSW,Golden State Warriors
0020600056,2006-11-07,2006-07,regular_season,home,False,1610612740,NOK,Hornets,Starters,169:44,78,New Orleans/Oklahoma City,hornets,31,67,0.463,4,10,0.4,12,14,0.857,16,25,41,14,2,1,11,12,1610612740,NOK,New Orleans/Oklahoma City Hornets,1610612744,GSW,Golden State Warriors
0020600056,2006-11-07,2006-07,regular_season,road,False,1610612744,GSW,Warriors,Bench,133:43,44,Golden State,warriors,18,38,0.474,4,12,0.333,4,5,0.8,5,15,20,7,2,1,7,7,1610612740,NOK,New Orleans/Oklahoma City Hornets,1610612744,GSW,Golden State Warriors
0020600056,2006-11-07,2006-07,regular_season,road,False,1610612744,GSW,Warriors,Starters,133:43,49,Golden State,warriors,19,42,0.452,3,13,0.231,8,10,0.8,4,10,14,13,5,8,7,15,1610612740,NOK,New Orleans/Oklahoma City Hornets,1610612744,GSW,Golden State Warriors
0020600057,2006-11-07,2006-07,regular_season,home,False,1610612747,LAL,Lakers,Bench,175:49,18,Los Angeles,lakers,8,25,0.32,1,8,0.125,1,2,0.5,4,3,7,5,4,1,8,7,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves
0020600057,2006-11-07,2006-07,regular_season,home,False,1610612747,LAL,Lakers,Starters,175:49,77,Los Angeles,lakers,27,51,0.529,4,12,0.333,19,25,0.76,8,29,37,17,4,7,13,11,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves
0020600057,2006-11-07,2006-07,regular_season,road,False,1610612750,MIN,Timberwolves,Bench,141:39,31,Minnesota,timberwolves,12,28,0.429,0,3,0.0,7,8,0.875,2,8,10,8,6,3,6,10,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves
0020600057,2006-11-07,2006-07,regular_season,road,False,1610612750,MIN,Timberwolves,Starters,141:39,57,Minnesota,timberwolves,22,53,0.415,2,9,0.222,11,13,0.846,3,18,21,13,7,3,10,16,1610612747,LAL,Los Angeles Lakers,1610612750,MIN,Minnesota Timberwolves
